"Codigo";"Titulo";"Autor";"Editor";"Proveedor";"Tema";"COLECCION";"Cod.Barra";"ISBN";"Ubicacion";"Deposito";"Repos.";"Cant.Propio";"Cant.Terceros";"Cant.Reservados";"Cant.Total";"Ultima Venta";"Dep 1";"Dep 2";"Dep 3";"Dep 4";"Dep 5";"Dep 6";"Dep 7";"Dep 8";"Dep 9";"Dep 10";"Dep 11 Con";"PVP";"Accesorios";"Codigo Prov";""                                                                                                                                                                                              
9788495601759;"GUIA UNIVERSAL DE LA OPERA 3 TOMOS EN CAJA        ";"ALIER, R            ";"ROBIN BOOK          ";"LOSADA S.A.         ";"MUSICA              ";"VALLARTA            ";09788495601759;"9788495601759";"                   ";"TODOS               ";               0;              2 ;               0;               0;              2 ;"23/02/2019";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  9000.00;"NO DEFINIDO ";"             ";" "             
9789871772919;"HIATUS SEXUALIS LA NO-RELACION SEXUAL SEGUN LACAN ";"LE GUAFEY, GUY      ";"EL CUENCO DE PLATA S";"EL CUENCO DE PLATA S";"PSICOLOGIA Y PSICOAN";"VALLARTA            ";09789871772919;"9789871772919";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"22/07/2021";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   950.00;"NO DEFINIDO ";"             ";" "             
0000008027070;"HIDROTERAPIA. DESDE LOS ANTIGUOS CONOCIMIENT      ";"DALLA VIA           ";"IBIS                ";"LOSADA S.A.         ";"SALUD               ";"VALLARTA            ";09788480270700;"9788480270700";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"04/03/2006";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1500.00;"NO DEFINIDO ";"             ";" "             
9993979000103;"HISTORIA DE ALEMANIA                              ";"LAFUE, PIERRE       ";"                    ";"LOSADA S.A.         ";"HISTORIA            ";"VALLARTA            ";09993979000103;"9993979000103";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"04/03/2006";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1700.00;"NO DEFINIDO ";"             ";" "             
0008434453319;"HISTORIA DE INGLATERRA                            ";"MAUROIS, A          ";"                    ";"PAIDOS              ";"HISTORIA            ";"VALLARTA            ";00008434453319;"8434453319   ";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"06/08/2021";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1900.00;"NO DEFINIDO ";"             ";" "             
9993979000107;"HISTORIA DE LAS LITERATURAS DE VANGUARDIA TOMO II ";"DE TORRE, GUILLERMO ";"GUADARRAMA          ";"LOSADA S.A.         ";"CRITICA LITERARIA   ";"VALLARTA            ";09993979000107;"9993979000107";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   990.00;"NO DEFINIDO ";"             ";" "             
9993979000108;"HISTORIA DE LAS LITERATURAS DE VANGUARDIA TOMO III";"DE TORRE, GUILLERMO ";"GUADARRAMA          ";"LOSADA S.A.         ";"CRITICA LITERARIA   ";"VALLARTA            ";09993979000108;"9993979000108";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   990.00;"NO DEFINIDO ";"             ";" "             
0000848488225;"HUMBERTO HORACIO HERMINDO BOBTON-TRENT            ";"CHILD, LAUREN       ";"SERRES              ";"LOSADA S.A.         ";"LITERATURA INFANTIL ";"VALLARTA            ";09788484882251;"9788484882251";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"26/07/2021";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
0008440503415;"I LOMBARDI ALLA PRIMA CROCIATA MUNDO OPERA        ";"VERDI, G            ";"DAIMON              ";"LOSADA S.A.         ";"MUSICA              ";"VALLARTA            ";00008440503415;"8440503415   ";"                   ";"TODOS               ";               0;             13 ;               0;               0;             13 ;"16/08/2008";       1;      12;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
0008423127052;"IL MATRIMONIO SEGRETO MUNDO DE LA OPERA           ";"CIMAROSA, D         ";"DAIMON              ";"LOSADA S.A.         ";"MUSICA              ";"VALLARTA            ";00008423127052;"8423127052   ";"                   ";"TODOS               ";               0;             12 ;               0;               0;             12 ;"16/07/2013";       1;      11;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
9788424916657;"INFORMATICA Y HUMANIDADES                         ";"MARIN, F            ";"GREDOS              ";"LOSADA S.A.         ";"DICCIONARIOS        ";"VALLARTA            ";09788424916657;"9788424916657";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
0009686024867;"ISAAC ALBENIZ CONOCER Y RECONOCER LA MUSICA       ";"AVIÑOA, J           ";"DAIMON              ";"LOSADA S.A.         ";"MUSICA              ";"VALLARTA            ";00009686024867;"9686024867   ";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"00/00/0000";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
9788480270038;"JUEGO DE LA VIDA, EL                              ";"WATTS, ALAN         ";"IBIS                ";"LOSADA S.A.         ";"ESOTERISMO          ";"VALLARTA            ";09788480270038;"9788480270038";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"00/00/0000";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
9788479278885;"KAMA SUTRA JAPONES, EL                            ";"GONZALEZ, HAZAEL    ";"ROBIN BOOK          ";"LOSADA S.A.         ";"SEXOLOGIA           ";"VALLARTA            ";09788479278885;"9788479278885";"                   ";"TODOS               ";               0;             12 ;               0;               0;             12 ;"04/07/2019";      12;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1800.00;"NO DEFINIDO ";"             ";" "             
0009871228147;"KARCINO -TRATADO DE PALINDROMIA                   ";"FILLOY,JUAN         ";"EL CUENCO DE PLATA S";"EL CUENCO DE PLATA S";"LITERATURA ARGENTINA";"VALLARTA            ";09789871228140;"9789871228140";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"10/07/2021";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   850.00;"NO DEFINIDO ";"             ";" "             
0000008651248;"LENGUAJE ASTRAL TRATADO DE ASTROLOGIA CIENTIFICA  ";"CHOISNARD, PAUL     ";"IBIS                ";"LOSADA S.A.         ";"ESOTERISMO          ";"VALLARTA            ";00008486512484;"8486512484   ";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"21/04/2014";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
0008427293208;"LIBRO DE LAS FIESTAS, EL                          ";"BULL, JANE          ";"EDITORIAL MOLINO    ";"LOSADA S.A.         ";"LITERATURA INFANTIL ";"VALLARTA            ";09788427293205;"9788427293205";"                   ";"TODOS               ";               0;             11 ;               0;               0;             11 ;"23/07/2016";      11;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
9788488061393;"LINNEA EN EL JARDIN DE MONET                      ";"BJORK/ANDERSON      ";"SERRES              ";"LOSADA S.A.         ";"LITERATURA INFANTIL ";"VALLARTA            ";09788488061393;"9788488061393";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"27/02/2020";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1000.00;"NO DEFINIDO ";"             ";" "             
0009684100183;"LUDWIG V. BEETHOVEN CONOCER Y RECONOCER LA MUSICA ";"AVINOA, X           ";"DAIMON              ";"LOSADA S.A.         ";"MUSICA              ";"VALLARTA            ";00009684100183;"9684100183   ";"                   ";"TODOS               ";               0;             11 ;               0;               0;             11 ;"02/09/2011";      11;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
9788492595297;"LUGAR MAS MARAVILLOSO, EL                         ";"SOBRINO, JAVIER     ";"THULE EDICIONES     ";"LOSADA S.A.         ";"LITERATURA INFANTIL ";"VALLARTA            ";09788492595297;"9788492595297";"                   ";"TODOS               ";               0;              9 ;               0;               0;              9 ;"14/12/2017";       9;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
